question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,answer,candidate_name,candidate_party,pct
119815,64766,2020,Michigan,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B-,566,rv,rv,Online,U.S. President,0,,3/6/20,3/8/20,11/3/20,"",false,,,false,false,3/9/20 14:12,,https://docs.cdn.yougov.com/fwvdnnbigm/20200308_yahoo_primary_crosstabs.pdf,general,Sanders,Bernard Sanders,DEM,43.0
119815,64766,2020,Michigan,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B-,566,rv,rv,Online,U.S. President,0,,3/6/20,3/8/20,11/3/20,"",false,,,false,false,3/9/20 14:12,,https://docs.cdn.yougov.com/fwvdnnbigm/20200308_yahoo_primary_crosstabs.pdf,general,Trump,Donald Trump,REP,42.0
119816,64767,2020,Pennsylvania,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B-,725,rv,rv,Online,U.S. President,0,,3/6/20,3/8/20,11/3/20,"",false,,,false,false,3/9/20 14:13,,https://docs.cdn.yougov.com/fwvdnnbigm/20200308_yahoo_primary_crosstabs.pdf,general,Biden,Joseph R. Biden Jr.,DEM,46.0
119816,64767,2020,Pennsylvania,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B-,725,rv,rv,Online,U.S. President,0,,3/6/20,3/8/20,11/3/20,"",false,,,false,false,3/9/20 14:13,,https://docs.cdn.yougov.com/fwvdnnbigm/20200308_yahoo_primary_crosstabs.pdf,general,Trump,Donald Trump,REP,40.0
119817,64767,2020,Pennsylvania,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B-,725,rv,rv,Online,U.S. President,0,,3/6/20,3/8/20,11/3/20,"",false,,,false,false,3/9/20 14:13,,https://docs.cdn.yougov.com/fwvdnnbigm/20200308_yahoo_primary_crosstabs.pdf,general,Sanders,Bernard Sanders,DEM,43.0
119817,64767,2020,Pennsylvania,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B-,725,rv,rv,Online,U.S. President,0,,3/6/20,3/8/20,11/3/20,"",false,,,false,false,3/9/20 14:13,,https://docs.cdn.yougov.com/fwvdnnbigm/20200308_yahoo_primary_crosstabs.pdf,general,Trump,Donald Trump,REP,41.0
119818,64768,2020,Wisconsin,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B-,459,rv,rv,Online,U.S. President,0,,3/6/20,3/8/20,11/3/20,"",false,,,false,false,3/9/20 14:13,,https://docs.cdn.yougov.com/fwvdnnbigm/20200308_yahoo_primary_crosstabs.pdf,general,Biden,Joseph R. Biden Jr.,DEM,44.0
119818,64768,2020,Wisconsin,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B-,459,rv,rv,Online,U.S. President,0,,3/6/20,3/8/20,11/3/20,"",false,,,false,false,3/9/20 14:13,,https://docs.cdn.yougov.com/fwvdnnbigm/20200308_yahoo_primary_crosstabs.pdf,general,Trump,Donald Trump,REP,42.0
119819,64768,2020,Wisconsin,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B-,459,rv,rv,Online,U.S. President,0,,3/6/20,3/8/20,11/3/20,"",false,,,false,false,3/9/20 14:13,,https://docs.cdn.yougov.com/fwvdnnbigm/20200308_yahoo_primary_crosstabs.pdf,general,Sanders,Bernard Sanders,DEM,46.0
119819,64768,2020,Wisconsin,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B-,459,rv,rv,Online,U.S. President,0,,3/6/20,3/8/20,11/3/20,"",false,,,false,false,3/9/20 14:13,,https://docs.cdn.yougov.com/fwvdnnbigm/20200308_yahoo_primary_crosstabs.pdf,general,Trump,Donald Trump,REP,40.0
119795,64760,2020,,399,Rasmussen Reports/Pulse Opinion Research,"","",Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,1000,lv,lv,IVR/Online,U.S. President,0,,3/5/20,3/8/20,11/3/20,"",false,,,false,false,3/9/20 10:30,,https://www.rasmussenreports.com/public_content/politics/elections/election_2020/biden_beats_sanders_trump,general,Biden,Joseph R. Biden Jr.,DEM,48.0
119795,64760,2020,,399,Rasmussen Reports/Pulse Opinion Research,"","",Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,1000,lv,lv,IVR/Online,U.S. President,0,,3/5/20,3/8/20,11/3/20,"",false,,,false,false,3/9/20 10:30,,https://www.rasmussenreports.com/public_content/politics/elections/election_2020/biden_beats_sanders_trump,general,Trump,Donald Trump,REP,42.0
119807,64764,2020,Michigan,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A+,977,rv,rv,Live Phone,U.S. President,0,,3/5/20,3/8/20,11/3/20,"",false,,,false,false,3/9/20 13:05,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_mi_030920.pdf/,general,Sanders,Bernard Sanders,DEM,46.0
119807,64764,2020,Michigan,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A+,977,rv,rv,Live Phone,U.S. President,0,,3/5/20,3/8/20,11/3/20,"",false,,,false,false,3/9/20 13:05,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_mi_030920.pdf/,general,Trump,Donald Trump,REP,41.0
119808,64764,2020,Michigan,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A+,977,rv,rv,Live Phone,U.S. President,0,,3/5/20,3/8/20,11/3/20,"",false,,,false,false,3/9/20 13:05,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_mi_030920.pdf/,general,Biden,Joseph R. Biden Jr.,DEM,48.0
119808,64764,2020,Michigan,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A+,977,rv,rv,Live Phone,U.S. President,0,,3/5/20,3/8/20,11/3/20,"",false,,,false,false,3/9/20 13:05,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_mi_030920.pdf/,general,Trump,Donald Trump,REP,41.0
119824,64770,2020,,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,B+,1261,rv,rv,Live Phone,U.S. President,0,,3/5/20,3/8/20,11/3/20,"",false,,,false,false,3/9/20 15:03,,https://poll.qu.edu/national/release-detail?ReleaseID=3657,general,Biden,Joseph R. Biden Jr.,DEM,52.0
119824,64770,2020,,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,B+,1261,rv,rv,Live Phone,U.S. President,0,,3/5/20,3/8/20,11/3/20,"",false,,,false,false,3/9/20 15:03,,https://poll.qu.edu/national/release-detail?ReleaseID=3657,general,Trump,Donald Trump,REP,41.0
119825,64770,2020,,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,B+,1261,rv,rv,Live Phone,U.S. President,0,,3/5/20,3/8/20,11/3/20,"",false,,,false,false,3/9/20 15:03,,https://poll.qu.edu/national/release-detail?ReleaseID=3657,general,Sanders,Bernard Sanders,DEM,49.0
119825,64770,2020,,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,B+,1261,rv,rv,Live Phone,U.S. President,0,,3/5/20,3/8/20,11/3/20,"",false,,,false,false,3/9/20 15:03,,https://poll.qu.edu/national/release-detail?ReleaseID=3657,general,Trump,Donald Trump,REP,42.0
119858,64784,2020,,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,6112,rv,rv,Online,U.S. President,0,,3/5/20,3/8/20,11/3/20,"",false,,,false,false,3/10/20 05:42,,https://morningconsult.com/2020-democratic-primary/,general,Biden,Joseph R. Biden Jr.,DEM,48.0
119858,64784,2020,,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,6112,rv,rv,Online,U.S. President,0,,3/5/20,3/8/20,11/3/20,"",false,,,false,false,3/10/20 05:42,,https://morningconsult.com/2020-democratic-primary/,general,Trump,Donald Trump,REP,41.0
119859,64784,2020,,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,6112,rv,rv,Online,U.S. President,0,,3/5/20,3/8/20,11/3/20,"",false,,,false,false,3/10/20 05:42,,https://morningconsult.com/2020-democratic-primary/,general,Sanders,Bernard Sanders,DEM,47.0
119859,64784,2020,,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B/C,6112,rv,rv,Online,U.S. President,0,,3/5/20,3/8/20,11/3/20,"",false,,,false,false,3/10/20 05:42,,https://morningconsult.com/2020-democratic-primary/,general,Trump,Donald Trump,REP,41.0
119941,64801,2020,Oklahoma,1553,Amber Integrated,"","",Amber Integrated,556,Amber Integrated,,500,lv,lv,Live Phone/Online,U.S. President,0,,3/5/20,3/8/20,11/3/20,"",false,,,false,false,3/11/20 16:04,,https://projects.fivethirtyeight.com/polls/20200311_OK.pdf,general,Biden,Joseph R. Biden Jr.,DEM,33.0
119941,64801,2020,Oklahoma,1553,Amber Integrated,"","",Amber Integrated,556,Amber Integrated,,500,lv,lv,Live Phone/Online,U.S. President,0,,3/5/20,3/8/20,11/3/20,"",false,,,false,false,3/11/20 16:04,,https://projects.fivethirtyeight.com/polls/20200311_OK.pdf,general,Trump,Donald Trump,REP,57.0
119942,64801,2020,Oklahoma,1553,Amber Integrated,"","",Amber Integrated,556,Amber Integrated,,500,lv,lv,Live Phone/Online,U.S. President,0,,3/5/20,3/8/20,11/3/20,"",false,,,false,false,3/11/20 16:04,,https://projects.fivethirtyeight.com/polls/20200311_OK.pdf,general,Sanders,Bernard Sanders,DEM,30.0
119942,64801,2020,Oklahoma,1553,Amber Integrated,"","",Amber Integrated,556,Amber Integrated,,500,lv,lv,Live Phone/Online,U.S. President,0,,3/5/20,3/8/20,11/3/20,"",false,,,false,false,3/11/20 16:04,,https://projects.fivethirtyeight.com/polls/20200311_OK.pdf,general,Trump,Donald Trump,REP,59.0
119785,64755,2020,Michigan,1483,Optimus,"","",Firehouse Strategies/Øptimus,245,Optimus,C/D,550,lv,lv,Live Phone/Text,U.S. President,0,,3/5/20,3/7/20,11/3/20,"",false,,,false,false,3/9/20 08:49,"",https://firehousestrategies.com/analysis/march_battleground_survey/,general,Biden,Joseph R. Biden Jr.,DEM,44.34
119785,64755,2020,Michigan,1483,Optimus,"","",Firehouse Strategies/Øptimus,245,Optimus,C/D,550,lv,lv,Live Phone/Text,U.S. President,0,,3/5/20,3/7/20,11/3/20,"",false,,,false,false,3/9/20 08:49,"",https://firehousestrategies.com/analysis/march_battleground_survey/,general,Trump,Donald Trump,REP,46.49
119786,64755,2020,Michigan,1483,Optimus,"","",Firehouse Strategies/Øptimus,245,Optimus,C/D,550,lv,lv,Live Phone/Text,U.S. President,0,,3/5/20,3/7/20,11/3/20,"",false,,,false,false,3/9/20 08:49,"",https://firehousestrategies.com/analysis/march_battleground_survey/,general,Sanders,Bernard Sanders,DEM,41.17
119786,64755,2020,Michigan,1483,Optimus,"","",Firehouse Strategies/Øptimus,245,Optimus,C/D,550,lv,lv,Live Phone/Text,U.S. President,0,,3/5/20,3/7/20,11/3/20,"",false,,,false,false,3/9/20 08:49,"",https://firehousestrategies.com/analysis/march_battleground_survey/,general,Trump,Donald Trump,REP,47.64
119787,64756,2020,Pennsylvania,1483,Optimus,"","",Firehouse Strategies/Øptimus,245,Optimus,C/D,533,lv,lv,Live Phone/Text,U.S. President,0,,3/5/20,3/7/20,11/3/20,"",false,,,false,false,3/9/20 08:49,"",https://firehousestrategies.com/analysis/march_battleground_survey/,general,Biden,Joseph R. Biden Jr.,DEM,43.77
119787,64756,2020,Pennsylvania,1483,Optimus,"","",Firehouse Strategies/Øptimus,245,Optimus,C/D,533,lv,lv,Live Phone/Text,U.S. President,0,,3/5/20,3/7/20,11/3/20,"",false,,,false,false,3/9/20 08:49,"",https://firehousestrategies.com/analysis/march_battleground_survey/,general,Trump,Donald Trump,REP,45.44
119788,64756,2020,Pennsylvania,1483,Optimus,"","",Firehouse Strategies/Øptimus,245,Optimus,C/D,533,lv,lv,Live Phone/Text,U.S. President,0,,3/5/20,3/7/20,11/3/20,"",false,,,false,false,3/9/20 08:49,"",https://firehousestrategies.com/analysis/march_battleground_survey/,general,Sanders,Bernard Sanders,DEM,42.4
119788,64756,2020,Pennsylvania,1483,Optimus,"","",Firehouse Strategies/Øptimus,245,Optimus,C/D,533,lv,lv,Live Phone/Text,U.S. President,0,,3/5/20,3/7/20,11/3/20,"",false,,,false,false,3/9/20 08:49,"",https://firehousestrategies.com/analysis/march_battleground_survey/,general,Trump,Donald Trump,REP,46.14
119789,64757,2020,Wisconsin,1483,Optimus,"","",Firehouse Strategies/Øptimus,245,Optimus,C/D,502,lv,lv,Live Phone/Text,U.S. President,0,,3/5/20,3/7/20,11/3/20,"",false,,,false,false,3/9/20 08:49,"",https://firehousestrategies.com/analysis/march_battleground_survey/,general,Biden,Joseph R. Biden Jr.,DEM,43.07
119789,64757,2020,Wisconsin,1483,Optimus,"","",Firehouse Strategies/Øptimus,245,Optimus,C/D,502,lv,lv,Live Phone/Text,U.S. President,0,,3/5/20,3/7/20,11/3/20,"",false,,,false,false,3/9/20 08:49,"",https://firehousestrategies.com/analysis/march_battleground_survey/,general,Trump,Donald Trump,REP,44.56
119790,64757,2020,Wisconsin,1483,Optimus,"","",Firehouse Strategies/Øptimus,245,Optimus,C/D,502,lv,lv,Live Phone/Text,U.S. President,0,,3/5/20,3/7/20,11/3/20,"",false,,,false,false,3/9/20 08:49,"",https://firehousestrategies.com/analysis/march_battleground_survey/,general,Sanders,Bernard Sanders,DEM,42.33
119790,64757,2020,Wisconsin,1483,Optimus,"","",Firehouse Strategies/Øptimus,245,Optimus,C/D,502,lv,lv,Live Phone/Text,U.S. President,0,,3/5/20,3/7/20,11/3/20,"",false,,,false,false,3/9/20 08:49,"",https://firehousestrategies.com/analysis/march_battleground_survey/,general,Trump,Donald Trump,REP,48.26
119864,64787,2020,Florida,1218,Florida Atlantic University,"","",Florida Atlantic University,97,Florida Atlantic University,B/C,1216,rv,rv,IVR/Online,U.S. President,0,,3/5/20,3/7/20,11/3/20,"",false,,,false,false,3/10/20 08:10,,https://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/bepi-polls-2020/biden-way-ahead-in-sunshine-state.php,general,Biden,Joseph R. Biden Jr.,DEM,49.4
119864,64787,2020,Florida,1218,Florida Atlantic University,"","",Florida Atlantic University,97,Florida Atlantic University,B/C,1216,rv,rv,IVR/Online,U.S. President,0,,3/5/20,3/7/20,11/3/20,"",false,,,false,false,3/10/20 08:10,,https://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/bepi-polls-2020/biden-way-ahead-in-sunshine-state.php,general,Trump,Donald Trump,REP,50.6
119865,64787,2020,Florida,1218,Florida Atlantic University,"","",Florida Atlantic University,97,Florida Atlantic University,B/C,1216,rv,rv,IVR/Online,U.S. President,0,,3/5/20,3/7/20,11/3/20,"",false,,,false,false,3/10/20 08:10,,https://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/bepi-polls-2020/biden-way-ahead-in-sunshine-state.php,general,Sanders,Bernard Sanders,DEM,47.3
119865,64787,2020,Florida,1218,Florida Atlantic University,"","",Florida Atlantic University,97,Florida Atlantic University,B/C,1216,rv,rv,IVR/Online,U.S. President,0,,3/5/20,3/7/20,11/3/20,"",false,,,false,false,3/10/20 08:10,,https://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/bepi-polls-2020/biden-way-ahead-in-sunshine-state.php,general,Trump,Donald Trump,REP,52.7
119754,64751,2020,,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,1084,rv,rv,Live Phone,U.S. President,0,,3/4/20,3/7/20,11/3/20,"",false,,,false,false,3/9/20 07:16,,https://cdn.cnn.com/cnn/2020/images/03/09/rel2a.-.2020.pdf,general,Biden,Joseph R. Biden Jr.,DEM,53.0
119754,64751,2020,,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,1084,rv,rv,Live Phone,U.S. President,0,,3/4/20,3/7/20,11/3/20,"",false,,,false,false,3/9/20 07:16,,https://cdn.cnn.com/cnn/2020/images/03/09/rel2a.-.2020.pdf,general,Trump,Donald Trump,REP,43.0
119755,64751,2020,,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,1084,rv,rv,Live Phone,U.S. President,0,,3/4/20,3/7/20,11/3/20,"",false,,,false,false,3/9/20 07:16,,https://cdn.cnn.com/cnn/2020/images/03/09/rel2a.-.2020.pdf,general,Sanders,Bernard Sanders,DEM,52.0
119755,64751,2020,,1361,SSRS,143,CNN,CNN/SSRS,297,SSRS,A/B,1084,rv,rv,Live Phone,U.S. President,0,,3/4/20,3/7/20,11/3/20,"",false,,,false,false,3/9/20 07:16,,https://cdn.cnn.com/cnn/2020/images/03/09/rel2a.-.2020.pdf,general,Trump,Donald Trump,REP,45.0
119888,64740,2020,Washington,460,SurveyUSA,840,KING TV (Seattle),SurveyUSA,325,SurveyUSA,A,992,rv,rv,Online,U.S. President,0,,3/4/20,3/6/20,11/3/20,"",false,,,false,false,3/10/20 23:28,,http://www.surveyusa.com/client/PollReport.aspx?g=617c3b33-8fa1-472b-84b6-a8f35f8da814,general,Biden,Joseph R. Biden Jr.,DEM,57.0
119888,64740,2020,Washington,460,SurveyUSA,840,KING TV (Seattle),SurveyUSA,325,SurveyUSA,A,992,rv,rv,Online,U.S. President,0,,3/4/20,3/6/20,11/3/20,"",false,,,false,false,3/10/20 23:28,,http://www.surveyusa.com/client/PollReport.aspx?g=617c3b33-8fa1-472b-84b6-a8f35f8da814,general,Trump,Donald Trump,REP,34.0
119889,64740,2020,Washington,460,SurveyUSA,840,KING TV (Seattle),SurveyUSA,325,SurveyUSA,A,992,rv,rv,Online,U.S. President,0,,3/4/20,3/6/20,11/3/20,"",false,,,false,false,3/10/20 23:28,,http://www.surveyusa.com/client/PollReport.aspx?g=617c3b33-8fa1-472b-84b6-a8f35f8da814,general,Sanders,Bernard Sanders,DEM,56.0
119889,64740,2020,Washington,460,SurveyUSA,840,KING TV (Seattle),SurveyUSA,325,SurveyUSA,A,992,rv,rv,Online,U.S. President,0,,3/4/20,3/6/20,11/3/20,"",false,,,false,false,3/10/20 23:28,,http://www.surveyusa.com/client/PollReport.aspx?g=617c3b33-8fa1-472b-84b6-a8f35f8da814,general,Trump,Donald Trump,REP,35.0
119890,64740,2020,Washington,460,SurveyUSA,840,KING TV (Seattle),SurveyUSA,325,SurveyUSA,A,992,rv,rv,Online,U.S. President,0,,3/4/20,3/6/20,11/3/20,"",false,,,false,false,3/10/20 23:28,,http://www.surveyusa.com/client/PollReport.aspx?g=617c3b33-8fa1-472b-84b6-a8f35f8da814,general,Warren,Elizabeth Warren,DEM,52.0
119890,64740,2020,Washington,460,SurveyUSA,840,KING TV (Seattle),SurveyUSA,325,SurveyUSA,A,992,rv,rv,Online,U.S. President,0,,3/4/20,3/6/20,11/3/20,"",false,,,false,false,3/10/20 23:28,,http://www.surveyusa.com/client/PollReport.aspx?g=617c3b33-8fa1-472b-84b6-a8f35f8da814,general,Trump,Donald Trump,REP,38.0
119801,64762,2020,North Dakota,788,DFM Research,"","",DFM Research,69,DFM Research,B/C,400,lv,lv,Live Phone,U.S. President,0,,3/3/20,3/5/20,11/3/20,"",false,,,false,false,3/9/20 11:24,,https://www.inforum.com/opinion/4982684-Port-Poll-shows-Biden-more-competitive-against-Trump-than-Sanders-in-North-Dakota-as-Democrats-prepare-to-vote,general,Biden,Joseph R. Biden Jr.,DEM,38.0
119801,64762,2020,North Dakota,788,DFM Research,"","",DFM Research,69,DFM Research,B/C,400,lv,lv,Live Phone,U.S. President,0,,3/3/20,3/5/20,11/3/20,"",false,,,false,false,3/9/20 11:24,,https://www.inforum.com/opinion/4982684-Port-Poll-shows-Biden-more-competitive-against-Trump-than-Sanders-in-North-Dakota-as-Democrats-prepare-to-vote,general,Trump,Donald Trump,REP,55.0
119802,64762,2020,North Dakota,788,DFM Research,"","",DFM Research,69,DFM Research,B/C,400,lv,lv,Live Phone,U.S. President,0,,3/3/20,3/5/20,11/3/20,"",false,,,false,false,3/9/20 11:24,,https://www.inforum.com/opinion/4982684-Port-Poll-shows-Biden-more-competitive-against-Trump-than-Sanders-in-North-Dakota-as-Democrats-prepare-to-vote,general,Sanders,Bernard Sanders,DEM,33.0
119802,64762,2020,North Dakota,788,DFM Research,"","",DFM Research,69,DFM Research,B/C,400,lv,lv,Live Phone,U.S. President,0,,3/3/20,3/5/20,11/3/20,"",false,,,false,false,3/9/20 11:24,,https://www.inforum.com/opinion/4982684-Port-Poll-shows-Biden-more-competitive-against-Trump-than-Sanders-in-North-Dakota-as-Democrats-prepare-to-vote,general,Trump,Donald Trump,REP,58.0
119947,64804,2020,Iowa,437,Selzer & Co.,"52,613",Des Moines Register | Mediacom,Selzer & Co.,304,Selzer & Co.,A+,667,lv,lv,Live Phone,U.S. President,0,,3/2/20,3/5/20,,"",false,,,false,false,3/11/20 20:43,,https://www.desmoinesregister.com/story/news/politics/2020/03/11/trump-approval-favorable-ratings-break-even-iowa-poll/5000775002/,general,Biden,Joseph R. Biden Jr.,DEM,41.0
119947,64804,2020,Iowa,437,Selzer & Co.,"52,613",Des Moines Register | Mediacom,Selzer & Co.,304,Selzer & Co.,A+,667,lv,lv,Live Phone,U.S. President,0,,3/2/20,3/5/20,,"",false,,,false,false,3/11/20 20:43,,https://www.desmoinesregister.com/story/news/politics/2020/03/11/trump-approval-favorable-ratings-break-even-iowa-poll/5000775002/,general,Trump,Donald Trump,REP,51.0
119948,64804,2020,Iowa,437,Selzer & Co.,"52,613",Des Moines Register | Mediacom,Selzer & Co.,304,Selzer & Co.,A+,667,lv,lv,Live Phone,U.S. President,0,,3/2/20,3/5/20,,"",false,,,false,false,3/11/20 20:43,,https://www.desmoinesregister.com/story/news/politics/2020/03/11/trump-approval-favorable-ratings-break-even-iowa-poll/5000775002/,general,Bloomberg,Michael Bloomberg,DEM,34.0
119948,64804,2020,Iowa,437,Selzer & Co.,"52,613",Des Moines Register | Mediacom,Selzer & Co.,304,Selzer & Co.,A+,667,lv,lv,Live Phone,U.S. President,0,,3/2/20,3/5/20,,"",false,,,false,false,3/11/20 20:43,,https://www.desmoinesregister.com/story/news/politics/2020/03/11/trump-approval-favorable-ratings-break-even-iowa-poll/5000775002/,general,Trump,Donald Trump,REP,53.0
119949,64804,2020,Iowa,437,Selzer & Co.,"52,613",Des Moines Register | Mediacom,Selzer & Co.,304,Selzer & Co.,A+,667,lv,lv,Live Phone,U.S. President,0,,3/2/20,3/5/20,,"",false,,,false,false,3/11/20 20:43,,https://www.desmoinesregister.com/story/news/politics/2020/03/11/trump-approval-favorable-ratings-break-even-iowa-poll/5000775002/,general,Sanders,Bernard Sanders,DEM,41.0
119949,64804,2020,Iowa,437,Selzer & Co.,"52,613",Des Moines Register | Mediacom,Selzer & Co.,304,Selzer & Co.,A+,667,lv,lv,Live Phone,U.S. President,0,,3/2/20,3/5/20,,"",false,,,false,false,3/11/20 20:43,,https://www.desmoinesregister.com/story/news/politics/2020/03/11/trump-approval-favorable-ratings-break-even-iowa-poll/5000775002/,general,Trump,Donald Trump,REP,53.0
119950,64804,2020,Iowa,437,Selzer & Co.,"52,613",Des Moines Register | Mediacom,Selzer & Co.,304,Selzer & Co.,A+,667,lv,lv,Live Phone,U.S. President,0,,3/2/20,3/5/20,,"",false,,,false,false,3/11/20 20:43,,https://www.desmoinesregister.com/story/news/politics/2020/03/11/trump-approval-favorable-ratings-break-even-iowa-poll/5000775002/,general,Warren,Elizabeth Warren,DEM,40.0
